
############################################################################################################################################
BUY COND 4 - EXPERIMENTAL
##########################################################################################################################################

#algoritmanın bunları bulması ve 100lik çalışması lazım lazım  resimleri notesda:
#ticker1 ark lrc sky sys oax blz 90926 nebl 101330 oax 167747 #ticker2 enj 75784 knc 154156 req kava 152670 fuel 4375 lend 11326 band 183656 gto 56330
#algoritmanın bunları bulmaması lazım: ticker2 ftt 9460 BAND 94572 çok zayıf, ncash 9276 poe 7221 mft 11970 ftm 26728 cocos 2553

=======================================================================================================================================
WIN CONDITIONS
===============================================================================================================================================================================================================================================================================================================================================
        symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
90114  BLZBTC  0.00000237                      11.66693649          0 -1.580317287  0.000000000   0.000000000
90115  BLZBTC  0.00000237                      11.66693649          0 -1.580317287  0.000000000   0.000000000
90116  BLZBTC  0.00000237                      11.65185054          0 -1.580317287 -0.129305152   0.000000000
90117  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90118  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90119  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90120  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90121  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90122  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90123  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90124  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90125  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90126  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90127  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90128  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90129  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90130  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90131  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90132  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90133  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90134  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90135  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90136  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90137  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90138  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90139  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90140  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90141  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90142  BLZBTC  0.00000237                      11.65185054          0 -1.580317287  0.000000000   0.000000000
90143  BLZBTC  0.00000237                      11.57540497          0 -1.580317287 -0.656080935   0.000000000
90144  BLZBTC  0.00000237                      11.57540497          0 -1.580317287  0.000000000   0.000000000
90145  BLZBTC  0.00000237                      11.57540497          0 -1.580317287  0.000000000   0.000000000
90146  BLZBTC  0.00000237                      11.57540497          0 -1.580317287  0.000000000   0.000000000
90147  BLZBTC  0.00000237                      11.57540497          0 -1.580317287  0.000000000   0.000000000
90148  BLZBTC  0.00000237                      11.57540497          0 -1.580317287  0.000000000   0.000000000
90149  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.193169052   0.421940928
90150  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90151  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90152  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90153  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90154  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90155  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90156  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90157  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90158  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90159  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90160  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90161  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90162  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90163  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90164  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90165  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90166  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90167  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90168  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90169  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90170  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90171  BLZBTC  0.00000238                      11.59776507          0 -1.580317287  0.000000000   0.000000000
90172  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.097721931   0.000000000
90173  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90174  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90175  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90176  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90177  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90178  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90179  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90180  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90181  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90182  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90183  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90184  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90185  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90186  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90187  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90188  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90189  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90190  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90191  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90192  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90193  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90194  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90195  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90196  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90197  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90198  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90199  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90200  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90201  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90202  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90203  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90204  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90205  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90206  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90207  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90208  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90209  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90210  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
90211  BLZBTC  0.00000238                      11.60909863          0 -1.580317287  0.000000000   0.000000000
